index,layout,letters,positions,average_score,engram_key_preference,engram_row_separation,engram_same_row,engram_same_finger,engram_order
723,"etaoinsrhldumfpwybcgvkxjqz -> DKFES;LJAIVURMWOC,[Q/.'ZXP",gpom  ulwzhiea  rtsnjqyd  fbkvcx,"DKFES;LJAIVURMWOC,[Q/.'ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
724,"etaoinsrhldcumfwykpgbvxjqz -> DJFESLK;AIVMRUW,CO/Q'[.ZXP",gfou  mlkzhiea  tsnrjqyd  cwxpvb,"DJFESLK;AIVMRUW,CO/Q'[.ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
725,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFKL;AIVMRUOWC,/X.['ZQP",qbou  mlfzhaei  tnsrjgkd  cxwpyv,"DJSEFKL;AIVMRUOWC,/X.['ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
726,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFK;LAIVMURW,CO/X.'[ZQP",qfom  ulkzhaei  tnrsjgyd  cwbpxv,"DJSEFK;LAIVMURW,CO/X.'[ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
727,"etaoinsrhldumgwykjcfpbvxqz -> FJESDK;LAIMVUR,OWC/Z.'[XPQ",zkag  mlyqhoie  tnrsfxju  dwpcvb,"FJESDK;LAIMVUR,OWC/Z.'[XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
728,"etaoinsrhldpgwyvkjcumfbxqz -> FJESDL;KAIMVURO,WC/Z['.XPQ",zkaw  glyqhoie  trnsuxjp  dvbcmf,"FJESDL;KAIMVURO,WC/Z['.XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
729,"etaoinsrhldpgwyvkjcumfbxqz -> FJESDK;LAIMVURO,WC/Z.'[XPQ",zkaw  glyqhoie  tnrsuxjp  dvmcbf,"FJESDK;LAIMVURO,WC/Z.'[XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
730,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFK;LAIVMUROWC,/X.'[ZQP",qbom  ulfzhaei  tnrsjgkd  cxwpvy,"DJSEFK;LAIVMUROWC,/X.'[ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
731,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFL;KAIVMURW,CO/X['.ZQP",qfom  ulkzhaei  trnsjgyd  cwxpbv,"DJSEFL;KAIVMURW,CO/X['.ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
732,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKSAD;EVURMCW,O/Z['.XPQ",zylm  cakqsnrt  eiohfjwd  gvxupb,"JFILKSAD;EVURMCW,O/Z['.XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
733,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFKL;AIVMRUW,CO/X.['ZQP",qfou  mlkzhaei  tnsrjgyd  cwbpvx,"DJSEFKL;AIVMRUW,CO/X.['ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
734,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESKL;AIVMUROWC,/Q.['ZXP",gbom  ulfzhiea  tnsrjqkd  cxwpyv,"DJFESKL;AIVMUROWC,/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
735,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMRUOWC,/Q.['ZXP",wpou  mlfzhiea  tnsrjqyd  cbvgkx,"DJFESKL;AIVMRUOWC,/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
736,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESKL;AIVMRUOWC,/Q.['ZXP",gbou  mlfzhiea  tnsrjqkd  cxwpyv,"DJFESKL;AIVMRUOWC,/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
737,"etaoinsrhldcumfwykpgbvxjqz -> DJSEF;LKAIVMURW,CO/X[.'ZQP",qfom  ulkzhaei  trsnjgyd  cwvpbx,"DJSEF;LKAIVMURW,CO/X[.'ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
738,"etaoinsrhldcmfpgwkuybvxjqz -> DKSEF;LJAIVURMWC,O[X/.'ZQP",qpom  clkzhaei  rtsnjygd  fwvbux,"DKSEF;LJAIVURMWC,O[X/.'ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
739,"etaoinsrhldcumfwykpgbvxjqz -> DJFES;LKAIVMRUW,CO/Q[.'ZXP",gfou  mlkzhiea  trsnjqyd  cwvpbx,"DJFES;LKAIVMRUW,CO/Q[.'ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
740,"etaoinsrhldcumfpwygbvkxjqz -> DJFESLK;AIVMRUWO,C/Q'[.ZXP",bfou  mlpzhiea  tsnrjqyd  cwxgkv,"DJFESLK;AIVMRUWO,C/Q'[.ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
741,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFKL;AIVMUROWC,/X.['ZQP",qbom  ulfzhaei  tnsrjgkd  cxwpyv,"DJSEFKL;AIVMUROWC,/X.['ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
742,"etaoinsrhldcumfwykpgbvxjqz -> DJFESKL;AIVMRUW,CO/Q.['ZXP",gfou  mlkzhiea  tnsrjqyd  cwbpvx,"DJFESKL;AIVMRUW,CO/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
743,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESLK;AIVMRUOWC,/Q'[.ZXP",gbou  mlfzhiea  tsnrjqkd  cxvpyw,"DJFESLK;AIVMRUOWC,/Q'[.ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
744,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,C/X.['ZQP",qfom  ulpzhaei  tnsrjbyd  cwvgkx,"DJSEFKL;AIVMURWO,C/X.['ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
745,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFL;KAIVMUROWC,/X['.ZQP",qbom  ulfzhaei  trnsjgkd  cxvpwy,"DJSEFL;KAIVMUROWC,/X['.ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
746,"etaoinsrhldcumfwykpgbvxjqz -> DJFESKL;AIVMURW,CO/Q.['ZXP",gfom  ulkzhiea  tnsrjqyd  cwbpvx,"DJFESKL;AIVMURW,CO/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
747,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKDSA;EVURMCW,O/Z.['XPQ",zylm  cakqrsnt  eiohfjwd  gvpubx,"JFILKDSA;EVURMCW,O/Z.['XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
748,"etaoinsrhldcumfgwkpybvxjqz -> DJFESKL;AIVMRUWC,O/Q.['ZXP",yfou  mlkzhiea  tnsrjqgd  cwbpvx,"DJFESKL;AIVMRUWC,O/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
749,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMURWC,O/Q[.'ZXP",yfom  ulkzhiea  trsnjqgd  cwvpbx,"DJFES;LKAIVMURWC,O/Q[.'ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
750,"etaoinsrhldumfpgybcwvkxjqz -> DKFES;LJAIVRUMWOC,[Q/.'ZXP",wpou  mlgzhiea  rtsnjqyd  fbkvcx,"DKFES;LJAIVRUMWOC,[Q/.'ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
751,"etaoinsrhldcumfwykpgbvxjqz -> DJSEFKL;AIVMURW,CO/X.['ZQP",qfom  ulkzhaei  tnsrjgyd  cwbpvx,"DJSEFKL;AIVMURW,CO/X.['ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
752,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMURWO,C/Q.['ZXP",bfom  ulpzhiea  tnsrjqyd  cwvgkx,"DJFESKL;AIVMURWO,C/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
753,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFL;KAIVMUROW,C/X['.ZQP",qpom  ulfzhaei  trnsjwkd  cbxgyv,"DJSEFL;KAIVMUROW,C/X['.ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
754,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMUROWC,/Q.['ZXP",wpom  ulfzhiea  tnsrjqyd  cbvgkx,"DJFESKL;AIVMUROWC,/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
755,"etaoinsrhldumgwykjcfpbvxqz -> FJESDL;KAIMVUR,OWC/Z['.XPQ",zkag  mlyqhoie  trnsfxju  dwvcpb,"FJESDL;KAIMVUR,OWC/Z['.XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
756,"etaoinsrhldcumfwykpgbvxjqz -> DJSEF;LKAIVMRUW,CO/X[.'ZQP",qfou  mlkzhaei  trsnjgyd  cwvpbx,"DJSEF;LKAIVMRUW,CO/X[.'ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
757,"etaoinsrhldcmfpykjugwbvxqz -> DJFESKL;AIVMURWOC,/Q.['ZXP",gpof  mlyzhiea  tnsrxqkd  cjwubv,"DJFESKL;AIVMURWOC,/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
758,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFL;KAIVMURWO,C/X['.ZQP",qfom  ulpzhaei  trnsjbyd  cwxgvk,"DJSEFL;KAIVMURWO,C/X['.ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
759,"etaoinsrhldcumpykjfgwbvxqz -> DJFESKL;AIVMRUWOC,/Q.['ZXP",gpou  mlyzhiea  tnsrxqkd  cjwfbv,"DJFESKL;AIVMRUWOC,/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
760,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMRUWC,O/Q[.'ZXP",yfou  mlkzhiea  trsnjqgd  cwvpbx,"DJFES;LKAIVMRUWC,O/Q[.'ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
761,"etaoinsrhldcumfpybgwvkxjqz -> DJFESLK;AIVMRUOWC,/Q'[.ZXP",wpou  mlfzhiea  tsnrjqyd  cbxgkv,"DJFESLK;AIVMRUOWC,/Q'[.ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
762,"etaoinsrhldcmfpwyvugbkxjqz -> DKSEF;LJAIVURMW,CO[X/.'ZQP",qpom  clvzhaei  rtsnjgyd  fwkbux,"DKSEF;LJAIVURMW,CO[X/.'ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
763,"etaoinsrhldcmfpwyxugbvkjqz -> DKSEF;LJAIVURMW,CO[X/.'ZQP",qpom  clxzhaei  rtsnjgyd  fwvbuk,"DKSEF;LJAIVURMW,CO[X/.'ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
764,"etaoinsrhldcmpgwykufbvxjqz -> JFILKDSA;EVURMWC,O/Z.['XPQ",zglm  cakqrsnt  eiohfjwd  pybuvx,"JFILKDSA;EVURMWC,O/Z.['XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
765,"etaoinsrhldcmpgwykufbvxjqz -> JFILKASD;EVURMWC,O/Z[.'XPQ",zglm  cakqnsrt  eiohfjwd  pyvubx,"JFILKASD;EVURMWC,O/Z[.'XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
766,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKASD;EVURMCW,O/Z[.'XPQ",zylm  cakqnsrt  eiohfjwd  gvbupx,"JFILKASD;EVURMCW,O/Z[.'XPQ",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
767,"etaoinsrhldcmfpwybugvkxjqz -> DKSEF;LJAIVURMW,CO[X/.'ZQP",qpom  clbzhaei  rtsnjgyd  fwkvux,"DKSEF;LJAIVURMW,CO[X/.'ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
768,"etaoinsrhldcumfwykpgbvxjqz -> DJFES;LKAIVMURW,CO/Q[.'ZXP",gfom  ulkzhiea  trsnjqyd  cwvpbx,"DJFES;LKAIVMURW,CO/Q[.'ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
769,"etaoinsrhldcumfgwkpybvxjqz -> DJFESKL;AIVMURWC,O/Q.['ZXP",yfom  ulkzhiea  tnsrjqgd  cwbpvx,"DJFESKL;AIVMURWC,O/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
770,"etaoinsrhldcumfgwkpybvxjqz -> DJFESLK;AIVMRUWC,O/Q'[.ZXP",yfou  mlkzhiea  tsnrjqgd  cwxpvb,"DJFESLK;AIVMRUWC,O/Q'[.ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
771,"etaoinsrhldcumpykjfgwbvxqz -> DJFESLK;AIVMRUWOC,/Q'[.ZXP",gpou  mlyzhiea  tsnrxqkd  cjvfbw,"DJFESLK;AIVMRUWOC,/Q'[.ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
772,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFK;LAIVMURWO,C/X.'[ZQP",qfom  ulpzhaei  tnrsjbyd  cwvgxk,"DJSEFK;LAIVMURWO,C/X.'[ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
773,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMRUWO,C/X.['ZQP",qfou  mlpzhaei  tnsrjbyd  cwvgkx,"DJSEFKL;AIVMRUWO,C/X.['ZQP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
774,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,C/Q.['ZXP",bfou  mlpzhiea  tnsrjqyd  cwvgkx,"DJFESKL;AIVMRUWO,C/Q.['ZXP",0.6544,0.11775505895454846,0.879653410973474,0.8171007972689794,0.8711484267101979,0.5863074596934387
775,"etaoinsrhldumfpgbkcwyvxjqz -> DKSEF;LJAIVURMWO,C[X'./QZP",jpom  ulgzhaei  rtsnqwkd  fbvxcy,"DKSEF;LJAIVURMWO,C[X'./QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
776,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKDSA;EVURMCW,O/Z'[.PXQ",zylm  cakjrsnt  eiohfqwd  gvxubp,"JFILKDSA;EVURMCW,O/Z'[.PXQ",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
777,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFL;KAIVMURWO,C/X.'[QZP",jfom  ulpzhaei  trnsqbyd  cwvgxk,"DJSEFL;KAIVMURWO,C/X.'[QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
778,"etaoinsrhldcumfwykpgbvxjqz -> DJFESKL;AIVMRUW,CO/Q'[.XZP",gfou  mlkzhiea  tnsrqjyd  cwxpvb,"DJFESKL;AIVMRUW,CO/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
779,"etaoinsrhldcumfwykpgbvxjqz -> DJFES;LKAIVMURW,CO/Q'.[XZP",gfom  ulkzhiea  trsnqjyd  cwvpxb,"DJFES;LKAIVMURW,CO/Q'.[XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
780,"etaoinsrhldpgwyvkjcumfbxqz -> FJESDK;LAIMVURO,WC/Z['.PXQ",zkaw  glyxhoie  tnrsuqjp  dvbcmf,"FJESDK;LAIMVURO,WC/Z['.PXQ",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
781,"etaoinsrhldcmfpykjugwbvxqz -> DJFESKL;AIVMURWOC,/Q'[.XZP",gpof  mlyzhiea  tnsrqxkd  cjvubw,"DJFESKL;AIVMURWOC,/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
782,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKSAD;EVURMCW,O/Z.'[PXQ",zylm  cakjsnrt  eiohfqwd  gvpuxb,"JFILKSAD;EVURMCW,O/Z.'[PXQ",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
783,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFK;LAIVMURWO,C/X['.QZP",jfom  ulpzhaei  tnrsqbyd  cwxgvk,"DJSEFK;LAIVMURWO,C/X['.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
784,"etaoinsrhlcumwybvkdfpgxjqz -> KFLIJDAS;ERVUMO,CW/X['.QZP",jklc  moyzsrnt  ieahqfvu  wbxdpg,"KFLIJDAS;ERVUMO,CW/X['.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
785,"etaoinsrhldumfpwbkcgyvxjqz -> DKSEF;LJAIVRUMWO,C[X'./QZP",jpou  mlwzhaei  rtsnqgkd  fbvxcy,"DKSEF;LJAIVRUMWO,C[X'./QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
786,"etaoinsrhlcumgybvkdfpwxjqz -> KFLIJDSA;ERVUMO,CW/X'[.QZP",jklc  moyzrsnt  ieahqfvu  gbxdwp,"KFLIJDSA;ERVUMO,CW/X'[.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
787,"etaoinsrhldcumfpbkgwyvxjqz -> DJSEFKL;AIVMUROW,C/X'[.QZP",jpom  ulfzhaei  tnsrqwkd  cbxgvy,"DJSEFKL;AIVMUROW,C/X'[.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
788,"etaoinsrhldcumfpybgwvkxjqz -> DJFESKL;AIVMRUOWC,/Q'[.XZP",wpou  mlfzhiea  tnsrqjyd  cbxgkv,"DJFESKL;AIVMRUOWC,/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
789,"etaoinsrhldcumfpwygbvkxjqz -> DJFESKL;AIVMRUWO,C/Q'[.XZP",bfou  mlpzhiea  tnsrqjyd  cwxgkv,"DJFESKL;AIVMRUWO,C/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
790,"etaoinsrhldumfpgybcwvkxjqz -> DKFES;LJAIVRUMWOC,[Q'./XZP",wpou  mlgzhiea  rtsnqjyd  fbkxcv,"DKFES;LJAIVRUMWOC,[Q'./XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
791,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMRUWC,O/Q'.[XZP",yfou  mlkzhiea  trsnqjgd  cwvpxb,"DJFES;LKAIVMRUWC,O/Q'.[XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
792,"etaoinsrhldcumfwykpgbvxjqz -> DJSEF;LKAIVMRUW,CO/X'.[QZP",jfou  mlkzhaei  trsnqgyd  cwvpxb,"DJSEF;LKAIVMRUW,CO/X'.[QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
793,"etaoinsrhldcmfpwybugvkxjqz -> DKSEF;LJAIVURMW,CO[X'./QZP",jpom  clbzhaei  rtsnqgyd  fwkxuv,"DKSEF;LJAIVURMW,CO[X'./QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
794,"etaoinsrhlcumgybvkdfpwxjqz -> KFLIJDAS;ERVUMO,CW/X['.QZP",jklc  moyzsrnt  ieahqfvu  gbxdpw,"KFLIJDAS;ERVUMO,CW/X['.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
795,"etaoinsrhldumfpwybcgvkxjqz -> DKFES;LJAIVURMWOC,[Q'./XZP",gpom  ulwzhiea  rtsnqjyd  fbkxcv,"DKFES;LJAIVURMWOC,[Q'./XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
796,"etaoinsrhldcmgwyvkufpbxjqz -> JFILKASD;EVURMCW,O/Z'.[PXQ",zylm  cakjnsrt  eiohfqwd  gvbuxp,"JFILKASD;EVURMCW,O/Z'.[PXQ",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
797,"etaoinsrhldumfpwkjcgybvxqz -> DKFES;LJAIVURMWOC,[Q'./XZP",gpom  ulwzhiea  rtsnqxkd  fjbvcy,"DKFES;LJAIVURMWOC,[Q'./XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
798,"etaoinsrhldcumfgwkpybvxjqz -> DJFESKL;AIVMURWC,O/Q'[.XZP",yfom  ulkzhiea  tnsrqjgd  cwxpvb,"DJFESKL;AIVMURWC,O/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
799,"etaoinsrhldcumfwykpgbvxjqz -> DJFESLK;AIVMRUW,CO/Q.['XZP",gfou  mlkzhiea  tsnrqjyd  cwbpvx,"DJFESLK;AIVMRUW,CO/Q.['XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
800,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESKL;AIVMRUOWC,/Q'[.XZP",gbou  mlfzhiea  tnsrqjkd  cxvpyw,"DJFESKL;AIVMRUOWC,/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
801,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMURWO,C/X'[.QZP",jfom  ulpzhaei  tnsrqbyd  cwxgkv,"DJSEFKL;AIVMURWO,C/X'[.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
802,"etaoinsrhldcmfpgwkuybvxjqz -> DKSEF;LJAIVURMWC,O[X'./QZP",jpom  clkzhaei  rtsnqygd  fwvxub,"DKSEF;LJAIVURMWC,O[X'./QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
803,"etaoinsrhldcumfgwkpybvxjqz -> DJFES;LKAIVMURWC,O/Q'.[XZP",yfom  ulkzhiea  trsnqjgd  cwvpxb,"DJFES;LKAIVMURWC,O/Q'.[XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
804,"etaoinsrhldcumfpwygbvkxjqz -> DJSEFKL;AIVMRUWO,C/X'[.QZP",jfou  mlpzhaei  tnsrqbyd  cwxgkv,"DJSEFKL;AIVMRUWO,C/X'[.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
805,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFKL;AIVMUROWC,/X'[.QZP",jbom  ulfzhaei  tnsrqgkd  cxvpyw,"DJSEFKL;AIVMUROWC,/X'[.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
806,"etaoinsrhldcumfpybgwvkxjqz -> DJFESLK;AIVMRUOWC,/Q.['XZP",wpou  mlfzhiea  tsnrqjyd  cbvgkx,"DJFESLK;AIVMRUOWC,/Q.['XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
807,"etaoinsrhldcumfbkxpgwyvjqz -> DJSEFK;LAIVMUROWC,/X['.QZP",jbom  ulfzhaei  tnrsqgkd  cxvpwy,"DJSEFK;LAIVMUROWC,/X['.QZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
808,"etaoinsrhldpgwyvkjcumfbxqz -> FJESDL;KAIMVURO,WC/Z.'[PXQ",zkaw  glyxhoie  trnsuqjp  dvmcbf,"FJESDL;KAIMVURO,WC/Z.'[PXQ",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
809,"etaoinsrhldcumfbkxpgwyvjqz -> DJFESKL;AIVMUROWC,/Q'[.XZP",gbom  ulfzhiea  tnsrqjkd  cxvpyw,"DJFESKL;AIVMUROWC,/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
810,"etaoinsrhldcumfwykpgbvxjqz -> DJFESKL;AIVMURW,CO/Q'[.XZP",gfom  ulkzhiea  tnsrqjyd  cwxpvb,"DJFESKL;AIVMURW,CO/Q'[.XZP",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
811,"etaoinsrhldumgwykjcfpbvxqz -> FJESDL;KAIMVUR,OWC/Z.'[PXQ",zkag  mlyxhoie  trnsfqju  dwpcvb,"FJESDL;KAIMVUR,OWC/Z.'[PXQ",0.6219,0.1332848880653607,0.879653410973474,0.8179261055421471,0.7268037405349836,0.551728798285626
